dataset,machine_id,recording_id,base_recording_id,sensor_type,sensor_types_present,speed,speed_rpm,load,pressure_bar,flow_m3h,operating_condition_id,fault_family,severity,health_label,original_label,damage_source,run_id,source_path,source_files,n_source_files,mat_top_level_key,mat_signal_keys,mat_channel_names,is_readable,exclude_from_training,notes
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_bpfo_2_current,nln_emp_motor_2_50_bearing_bpfo_2,current,current,50,1480,unknown,1.4,140,motor_2_speed_50,bearing_outer_race,1,fault,bearing bpfo 2,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 2/Electric_Motor-2_50_time-bearing bpfo 2-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 2/Electric_Motor-2_50_time-bearing bpfo 2-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 2/Electric_Motor-2_50_time-bearing bpfo 2-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 2/Electric_Motor-2_50_time-bearing bpfo 2-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 2/Electric_Motor-2_50_time-bearing bpfo 2-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 2/Electric_Motor-2_50_time-bearing bpfo 2-ch6.csv,Electric_Motor-2_50_time-bearing bpfo 2-ch1.csv|Electric_Motor-2_50_time-bearing bpfo 2-ch2.csv|Electric_Motor-2_50_time-bearing bpfo 2-ch3.csv|Electric_Motor-2_50_time-bearing bpfo 2-ch4.csv|Electric_Motor-2_50_time-bearing bpfo 2-ch5.csv|Electric_Motor-2_50_time-bearing bpfo 2-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_bpfo_2_vibration,nln_emp_motor_2_50_bearing_bpfo_2,vibration,vibration,50,1480,unknown,1.4,140,motor_2_speed_50,bearing_outer_race,1,fault,bearing bpfo 2,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 2/Vibration_Motor-2_50_time-bearing bpfo 2-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 2/Vibration_Motor-2_50_time-bearing bpfo 2-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 2/Vibration_Motor-2_50_time-bearing bpfo 2-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 2/Vibration_Motor-2_50_time-bearing bpfo 2-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 2/Vibration_Motor-2_50_time-bearing bpfo 2-ch5.csv,Vibration_Motor-2_50_time-bearing bpfo 2-ch1.csv|Vibration_Motor-2_50_time-bearing bpfo 2-ch2.csv|Vibration_Motor-2_50_time-bearing bpfo 2-ch3.csv|Vibration_Motor-2_50_time-bearing bpfo 2-ch4.csv|Vibration_Motor-2_50_time-bearing bpfo 2-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_bpfo_3_current,nln_emp_motor_2_50_bearing_bpfo_3,current,current,50,1480,unknown,1.4,140,motor_2_speed_50,bearing_outer_race,1,fault,bearing bpfo 3,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 3/Electric_Motor-2_50_time-bearing bpfo 3-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 3/Electric_Motor-2_50_time-bearing bpfo 3-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 3/Electric_Motor-2_50_time-bearing bpfo 3-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 3/Electric_Motor-2_50_time-bearing bpfo 3-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 3/Electric_Motor-2_50_time-bearing bpfo 3-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bpfo 3/Electric_Motor-2_50_time-bearing bpfo 3-ch6.csv,Electric_Motor-2_50_time-bearing bpfo 3-ch1.csv|Electric_Motor-2_50_time-bearing bpfo 3-ch2.csv|Electric_Motor-2_50_time-bearing bpfo 3-ch3.csv|Electric_Motor-2_50_time-bearing bpfo 3-ch4.csv|Electric_Motor-2_50_time-bearing bpfo 3-ch5.csv|Electric_Motor-2_50_time-bearing bpfo 3-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_bpfo_3_vibration,nln_emp_motor_2_50_bearing_bpfo_3,vibration,vibration,50,1480,unknown,1.4,140,motor_2_speed_50,bearing_outer_race,1,fault,bearing bpfo 3,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 3/Vibration_Motor-2_50_time-bearing bpfo 3-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 3/Vibration_Motor-2_50_time-bearing bpfo 3-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 3/Vibration_Motor-2_50_time-bearing bpfo 3-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 3/Vibration_Motor-2_50_time-bearing bpfo 3-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bpfo 3/Vibration_Motor-2_50_time-bearing bpfo 3-ch5.csv,Vibration_Motor-2_50_time-bearing bpfo 3-ch1.csv|Vibration_Motor-2_50_time-bearing bpfo 3-ch2.csv|Vibration_Motor-2_50_time-bearing bpfo 3-ch3.csv|Vibration_Motor-2_50_time-bearing bpfo 3-ch4.csv|Vibration_Motor-2_50_time-bearing bpfo 3-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_bsf_current,nln_emp_motor_2_50_bearing_bsf,current,current,50,740,unknown,0.1,70,motor_2_speed_50,bearing_ball_spin,unknown,fault,bearing bsf,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bsf/Electric_Motor-2_50_time-bearing bsf-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bsf/Electric_Motor-2_50_time-bearing bsf-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bsf/Electric_Motor-2_50_time-bearing bsf-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bsf/Electric_Motor-2_50_time-bearing bsf-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bsf/Electric_Motor-2_50_time-bearing bsf-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing bsf/Electric_Motor-2_50_time-bearing bsf-ch6.csv,Electric_Motor-2_50_time-bearing bsf-ch1.csv|Electric_Motor-2_50_time-bearing bsf-ch2.csv|Electric_Motor-2_50_time-bearing bsf-ch3.csv|Electric_Motor-2_50_time-bearing bsf-ch4.csv|Electric_Motor-2_50_time-bearing bsf-ch5.csv|Electric_Motor-2_50_time-bearing bsf-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_bsf_vibration,nln_emp_motor_2_50_bearing_bsf,vibration,vibration,50,740,unknown,0.1,70,motor_2_speed_50,bearing_ball_spin,unknown,fault,bearing bsf,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bsf/Vibration_Motor-2_50_time-bearing bsf-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bsf/Vibration_Motor-2_50_time-bearing bsf-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bsf/Vibration_Motor-2_50_time-bearing bsf-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bsf/Vibration_Motor-2_50_time-bearing bsf-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing bsf/Vibration_Motor-2_50_time-bearing bsf-ch5.csv,Vibration_Motor-2_50_time-bearing bsf-ch1.csv|Vibration_Motor-2_50_time-bearing bsf-ch2.csv|Vibration_Motor-2_50_time-bearing bsf-ch3.csv|Vibration_Motor-2_50_time-bearing bsf-ch4.csv|Vibration_Motor-2_50_time-bearing bsf-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_contaminated_current,nln_emp_motor_2_50_bearing_contaminated,current,current,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_contamination,unknown,fault,bearing contaminated,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing contaminated/Electric_Motor-2_50_time-bearing contaminated-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing contaminated/Electric_Motor-2_50_time-bearing contaminated-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing contaminated/Electric_Motor-2_50_time-bearing contaminated-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing contaminated/Electric_Motor-2_50_time-bearing contaminated-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing contaminated/Electric_Motor-2_50_time-bearing contaminated-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing contaminated/Electric_Motor-2_50_time-bearing contaminated-ch6.csv,Electric_Motor-2_50_time-bearing contaminated-ch1.csv|Electric_Motor-2_50_time-bearing contaminated-ch2.csv|Electric_Motor-2_50_time-bearing contaminated-ch3.csv|Electric_Motor-2_50_time-bearing contaminated-ch4.csv|Electric_Motor-2_50_time-bearing contaminated-ch5.csv|Electric_Motor-2_50_time-bearing contaminated-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_contaminated_vibration,nln_emp_motor_2_50_bearing_contaminated,vibration,vibration,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_contamination,unknown,fault,bearing contaminated,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing contaminated/Vibration_Motor-2_50_time-bearing contaminated-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing contaminated/Vibration_Motor-2_50_time-bearing contaminated-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing contaminated/Vibration_Motor-2_50_time-bearing contaminated-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing contaminated/Vibration_Motor-2_50_time-bearing contaminated-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing contaminated/Vibration_Motor-2_50_time-bearing contaminated-ch5.csv,Vibration_Motor-2_50_time-bearing contaminated-ch1.csv|Vibration_Motor-2_50_time-bearing contaminated-ch2.csv|Vibration_Motor-2_50_time-bearing contaminated-ch3.csv|Vibration_Motor-2_50_time-bearing contaminated-ch4.csv|Vibration_Motor-2_50_time-bearing contaminated-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_pump_1_current,nln_emp_motor_2_50_bearing_pump_1,current,current,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_ball,2,fault,bearing pump 1,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 1/Electric_Motor-2_50_time-bearing pump 1-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 1/Electric_Motor-2_50_time-bearing pump 1-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 1/Electric_Motor-2_50_time-bearing pump 1-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 1/Electric_Motor-2_50_time-bearing pump 1-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 1/Electric_Motor-2_50_time-bearing pump 1-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 1/Electric_Motor-2_50_time-bearing pump 1-ch6.csv,Electric_Motor-2_50_time-bearing pump 1-ch1.csv|Electric_Motor-2_50_time-bearing pump 1-ch2.csv|Electric_Motor-2_50_time-bearing pump 1-ch3.csv|Electric_Motor-2_50_time-bearing pump 1-ch4.csv|Electric_Motor-2_50_time-bearing pump 1-ch5.csv|Electric_Motor-2_50_time-bearing pump 1-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_pump_1_vibration,nln_emp_motor_2_50_bearing_pump_1,vibration,vibration,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_ball,2,fault,bearing pump 1,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 1/Vibration_Motor-2_50_time-bearing pump 1-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 1/Vibration_Motor-2_50_time-bearing pump 1-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 1/Vibration_Motor-2_50_time-bearing pump 1-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 1/Vibration_Motor-2_50_time-bearing pump 1-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 1/Vibration_Motor-2_50_time-bearing pump 1-ch5.csv,Vibration_Motor-2_50_time-bearing pump 1-ch1.csv|Vibration_Motor-2_50_time-bearing pump 1-ch2.csv|Vibration_Motor-2_50_time-bearing pump 1-ch3.csv|Vibration_Motor-2_50_time-bearing pump 1-ch4.csv|Vibration_Motor-2_50_time-bearing pump 1-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_pump_2_current,nln_emp_motor_2_50_bearing_pump_2,current,current,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_ball,2,fault,bearing pump 2,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 2/Electric_Motor-2_50_time-bearing pump 2-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 2/Electric_Motor-2_50_time-bearing pump 2-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 2/Electric_Motor-2_50_time-bearing pump 2-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 2/Electric_Motor-2_50_time-bearing pump 2-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 2/Electric_Motor-2_50_time-bearing pump 2-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 2/Electric_Motor-2_50_time-bearing pump 2-ch6.csv,Electric_Motor-2_50_time-bearing pump 2-ch1.csv|Electric_Motor-2_50_time-bearing pump 2-ch2.csv|Electric_Motor-2_50_time-bearing pump 2-ch3.csv|Electric_Motor-2_50_time-bearing pump 2-ch4.csv|Electric_Motor-2_50_time-bearing pump 2-ch5.csv|Electric_Motor-2_50_time-bearing pump 2-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_pump_2_vibration,nln_emp_motor_2_50_bearing_pump_2,vibration,vibration,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_ball,2,fault,bearing pump 2,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 2/Vibration_Motor-2_50_time-bearing pump 2-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 2/Vibration_Motor-2_50_time-bearing pump 2-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 2/Vibration_Motor-2_50_time-bearing pump 2-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 2/Vibration_Motor-2_50_time-bearing pump 2-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 2/Vibration_Motor-2_50_time-bearing pump 2-ch5.csv,Vibration_Motor-2_50_time-bearing pump 2-ch1.csv|Vibration_Motor-2_50_time-bearing pump 2-ch2.csv|Vibration_Motor-2_50_time-bearing pump 2-ch3.csv|Vibration_Motor-2_50_time-bearing pump 2-ch4.csv|Vibration_Motor-2_50_time-bearing pump 2-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_pump_3_current,nln_emp_motor_2_50_bearing_pump_3,current,current,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_ball,2,fault,bearing pump 3,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 3/Electric_Motor-2_50_time-bearing pump 3-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 3/Electric_Motor-2_50_time-bearing pump 3-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 3/Electric_Motor-2_50_time-bearing pump 3-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 3/Electric_Motor-2_50_time-bearing pump 3-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 3/Electric_Motor-2_50_time-bearing pump 3-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/bearing pump 3/Electric_Motor-2_50_time-bearing pump 3-ch6.csv,Electric_Motor-2_50_time-bearing pump 3-ch1.csv|Electric_Motor-2_50_time-bearing pump 3-ch2.csv|Electric_Motor-2_50_time-bearing pump 3-ch3.csv|Electric_Motor-2_50_time-bearing pump 3-ch4.csv|Electric_Motor-2_50_time-bearing pump 3-ch5.csv|Electric_Motor-2_50_time-bearing pump 3-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_bearing_pump_3_vibration,nln_emp_motor_2_50_bearing_pump_3,vibration,vibration,50,1110,unknown,0.7,105,motor_2_speed_50,bearing_ball,2,fault,bearing pump 3,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 3/Vibration_Motor-2_50_time-bearing pump 3-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 3/Vibration_Motor-2_50_time-bearing pump 3-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 3/Vibration_Motor-2_50_time-bearing pump 3-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 3/Vibration_Motor-2_50_time-bearing pump 3-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/bearing pump 3/Vibration_Motor-2_50_time-bearing pump 3-ch5.csv,Vibration_Motor-2_50_time-bearing pump 3-ch1.csv|Vibration_Motor-2_50_time-bearing pump 3-ch2.csv|Vibration_Motor-2_50_time-bearing pump 3-ch3.csv|Vibration_Motor-2_50_time-bearing pump 3-ch4.csv|Vibration_Motor-2_50_time-bearing pump 3-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_broken_rotor_bar_current,nln_emp_motor_2_50_broken_rotor_bar,current,current,50,1110,unknown,0.7,105,motor_2_speed_50,rotor_fault,unknown,fault,broken rotor bar,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/broken rotor bar/Electric_Motor-2_50_time-broken rotor bar-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/broken rotor bar/Electric_Motor-2_50_time-broken rotor bar-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/broken rotor bar/Electric_Motor-2_50_time-broken rotor bar-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/broken rotor bar/Electric_Motor-2_50_time-broken rotor bar-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/broken rotor bar/Electric_Motor-2_50_time-broken rotor bar-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/broken rotor bar/Electric_Motor-2_50_time-broken rotor bar-ch6.csv,Electric_Motor-2_50_time-broken rotor bar-ch1.csv|Electric_Motor-2_50_time-broken rotor bar-ch2.csv|Electric_Motor-2_50_time-broken rotor bar-ch3.csv|Electric_Motor-2_50_time-broken rotor bar-ch4.csv|Electric_Motor-2_50_time-broken rotor bar-ch5.csv|Electric_Motor-2_50_time-broken rotor bar-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_broken_rotor_bar_vibration,nln_emp_motor_2_50_broken_rotor_bar,vibration,vibration,50,1110,unknown,0.7,105,motor_2_speed_50,rotor_fault,unknown,fault,broken rotor bar,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/broken rotor bar/Vibration_Motor-2_50_time-broken rotor bar-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/broken rotor bar/Vibration_Motor-2_50_time-broken rotor bar-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/broken rotor bar/Vibration_Motor-2_50_time-broken rotor bar-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/broken rotor bar/Vibration_Motor-2_50_time-broken rotor bar-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/broken rotor bar/Vibration_Motor-2_50_time-broken rotor bar-ch5.csv,Vibration_Motor-2_50_time-broken rotor bar-ch1.csv|Vibration_Motor-2_50_time-broken rotor bar-ch2.csv|Vibration_Motor-2_50_time-broken rotor bar-ch3.csv|Vibration_Motor-2_50_time-broken rotor bar-ch4.csv|Vibration_Motor-2_50_time-broken rotor bar-ch5.csv,5,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp,Motor-2,nln_emp_motor_2_50_healthy_1_current,nln_emp_motor_2_50_healthy_1,current,current,50,1480,unknown,1.5,120,motor_2_speed_50,healthy,0,healthy,healthy 1,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/healthy 1/Electric_Motor-2_50_time-healthy 1-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/healthy 1/Electric_Motor-2_50_time-healthy 1-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/healthy 1/Electric_Motor-2_50_time-healthy 1-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/healthy 1/Electric_Motor-2_50_time-healthy 1-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/healthy 1/Electric_Motor-2_50_time-healthy 1-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/healthy 1/Electric_Motor-2_50_time-healthy 1-ch6.csv,Electric_Motor-2_50_time-healthy 1-ch1.csv|Electric_Motor-2_50_time-healthy 1-ch2.csv|Electric_Motor-2_50_time-healthy 1-ch3.csv|Electric_Motor-2_50_time-healthy 1-ch4.csv|Electric_Motor-2_50_time-healthy 1-ch5.csv|Electric_Motor-2_50_time-healthy 1-ch6.csv,6,,,,True,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
