dataset,original_filename,absolute_path,relative_path,extension,file_size,checksum_sha256,likely_sensor_type,candidate_recording_id,notes
nln_emp,Electric_Motor-2_50_time-stator short 2-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch1.csv,csv,30445795,e83b4fdeda96128c792c6f1e3d1fd84ddfc3c9f92c245d9d000734c6dd77c9ad,current,motor_2_50_stator_short_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_50_time-stator short 2-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch2.csv,csv,30462779,09ba3ed17b56ca83e36f87cbe75af858aa054b09fb849ff305a661a7f0bdf23c,current,motor_2_50_stator_short_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_50_time-stator short 2-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch3.csv,csv,30450109,a9b9126b77c286a3c47cbc81f45bb5d79319cc52a0765ac326bb9bcda8e1f11c,current,motor_2_50_stator_short_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_50_time-stator short 2-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch4.csv,csv,29845518,e5dc9d93cea26ecd5012f0573270573390f5aae34a150f1eb16e55fd87f106d8,current,motor_2_50_stator_short_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_50_time-stator short 2-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch5.csv,csv,29849199,9cdb873aa10da885fc63e9e08b39e916851802f0f05db1294d82744fcd578524,current,motor_2_50_stator_short_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_50_time-stator short 2-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch6.csv,csv,29849078,48d20ad0b5fd8f9dc2abb05171b752029052d05d01e60d72adcbcf047592e9fb,current,motor_2_50_stator_short_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 1-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch1.csv,csv,36224007,4ac291b150d18b19127ab2535694bde7496d3e0f5cc318e1eed9dc72c47a542c,current,motor_2_75_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 1-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch2.csv,csv,36227830,b54d6c020bfbef706a2bd8b5f9f0fe9f06201a40d6835e5168a8b8cb7dae0ec7,current,motor_2_75_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 1-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch3.csv,csv,36224211,81916891f7a37462a107491e8b8f99afe72212a9c3d202a4c8ce8951cf646e83,current,motor_2_75_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 1-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch4.csv,csv,35687271,70773230cbc96b3b40fadcef8ee5164b7584d8a31d15800a3a6fa897ae4ec115,current,motor_2_75_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 1-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch5.csv,csv,35681306,442ef13927ee36153679d6d11cfc6d117359cebb4a4d2ce6546cf9abbc6fc99e,current,motor_2_75_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 1-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 1/Electric_Motor-2_75_time-bearing bpfi 1-ch6.csv,csv,35682824,cf5590266bda933f1acca90ea2c1d93b788a305c7aed0199394af1accf06636d,current,motor_2_75_bearing_bpfi_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 2-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch1.csv,csv,36221287,31ed4689ca13daa2372382893b0a9c633ea984876a43e859ab24fddae15f7fba,current,motor_2_75_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 2-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch2.csv,csv,36226721,dc6be73c2c12c585a134eafc43cfb66a7aa42f52df36cd1e58f3258414c2f31f,current,motor_2_75_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 2-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch3.csv,csv,36223981,bf039f031d6efb15abd3064cc2caaedc6995d983bb990275ea33c942cce7ac3b,current,motor_2_75_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 2-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch4.csv,csv,35687957,88dc495cc5e8c2d400ec8994ca5164ae93489ab54251fac3081f460a11f77c4e,current,motor_2_75_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 2-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch5.csv,csv,35682027,b367f75b160f554108545264aa214d0c456681dc4edccbd658943cbd672c7695,current,motor_2_75_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 2-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 2/Electric_Motor-2_75_time-bearing bpfi 2-ch6.csv,csv,35687604,d2237afe7dda4e21a528929a11b9a15b5bc0da7c383c873080f58b07ba36a133,current,motor_2_75_bearing_bpfi_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 3-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch1.csv,csv,36220282,559bc41350fcad5854b86340563479d7990dbe807770004e3470a8567f06fe03,current,motor_2_75_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 3-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch2.csv,csv,36229140,12cbdb77d244a8e9b76c3b9e4742ed0e43ef4a71ee299779026c67c5f1db5d36,current,motor_2_75_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 3-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch3.csv,csv,36221052,7ba4cdead00e7d7ae996af727b228212492be6889a0ee6a55315aea1dd5572bc,current,motor_2_75_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 3-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch4.csv,csv,35682358,603409788230863e8ecc619d175f5bdb99d6de0ca9e6bf442cb8a324b2ca5d61,current,motor_2_75_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 3-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch5.csv,csv,35683594,258ced4ef887cbdfcd2284eb3a8472ff0465619e94c2ce6fb747b20be5f63658,current,motor_2_75_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfi 3-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfi 3/Electric_Motor-2_75_time-bearing bpfi 3-ch6.csv,csv,35688510,9353179db97268340e3f6ee06e0450acd2f460a7fc99fb079d469567e68639e4,current,motor_2_75_bearing_bpfi_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 1-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch1.csv,csv,25299119,1184dc6d82f6a783d3692724a6b0ed46507be8ef4a47baf55a2120b998071395,current,motor_2_75_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 1-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch2.csv,csv,25301831,5dcb8b90cae312e77d0e8b0e76d6a3d4282b68e6de6feee109bc37f1534df1fc,current,motor_2_75_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 1-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch3.csv,csv,25296088,09f5266cbc07980dbc31356b6e7f2064ab596809f84b1499f151bf14a489d9da,current,motor_2_75_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 1-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch4.csv,csv,24939064,6e42df0273fda51a2f6147342e16fbbc22cdb1c3d63c53001478e869ce7600c3,current,motor_2_75_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 1-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch5.csv,csv,24939873,3dd09f345ebe1defc9dd1a7689c2a82c9984ed8de0b3699a392e7a7dd7c32684,current,motor_2_75_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 1-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 1/Electric_Motor-2_75_time-bearing bpfo 1-ch6.csv,csv,24936931,fe24744af27fd748cfdf0bc8d6f3ab822626c95e5ff05a3d52d44031f2ed52fe,current,motor_2_75_bearing_bpfo_1,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 2-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch1.csv,csv,41684778,7bf3afb26790d534be0811ed3bc7ed564a2d5d68e556c0e6640675dabce8de6f,current,motor_2_75_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 2-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch2.csv,csv,41694524,e3549bbd21a854c3a4c9ae8e7efbbe88eba7e7f5f1d57bbf363c219a12951732,current,motor_2_75_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 2-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch3.csv,csv,41684958,6b4ace8c6902eb8ae6c7fe83ecc6d80194c4ccc392b77ef870f0ff6d8495db35,current,motor_2_75_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 2-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch4.csv,csv,41053893,b1ceadc2a8903992fce22fc190a831cf610dcf8962a257d6fb5d75300dd90729,current,motor_2_75_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 2-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch5.csv,csv,41055521,945f42ed6efce44e12d7933e345f7d508e301be5f5cdd07afd88772a5014e244,current,motor_2_75_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 2-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 2/Electric_Motor-2_75_time-bearing bpfo 2-ch6.csv,csv,41061525,89d5465cea62e35e17cddc6cf1752b5272ecf75554b56477092322f6f4a066a6,current,motor_2_75_bearing_bpfo_2,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch1.csv,csv,41688896,f5d9ef62e2686cea82f29afe20ed66ac3a587cfbaf1be7cc43fb10658f8a05be,current,motor_2_75_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch2.csv,csv,41690439,9f883dee4c56c11cfee63cad17b97ec5db5f046cdda2357765ea3d581065005b,current,motor_2_75_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch3.csv,csv,41687542,b15f46530cc25d03d2977976aa0ce6ec8dfc4242620e1eca7b0e6aa4559aae5a,current,motor_2_75_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 3-ch4.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch4.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch4.csv,csv,41056606,5c2e9aeb626594c37a7de0cc876bf81919d879531ea34e9f1984da0d7c345d07,current,motor_2_75_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 3-ch5.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch5.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch5.csv,csv,41052002,aebc34d9f5eacc551041678e430bc57340bd24d6710de78f94640f799581bf6a,current,motor_2_75_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bpfo 3-ch6.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch6.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bpfo 3/Electric_Motor-2_75_time-bearing bpfo 3-ch6.csv,csv,41056730,88f6bf774c67787d4f166a685594161439c224236e90a96cfd4ebd9ccb0bcbd6,current,motor_2_75_bearing_bpfo_3,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bsf-ch1.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bsf/Electric_Motor-2_75_time-bearing bsf-ch1.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bsf/Electric_Motor-2_75_time-bearing bsf-ch1.csv,csv,30762034,69243edba4002b55eb4da628cd71a3e40ce158293d0a12c32c0f4dbdd4054063,current,motor_2_75_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bsf-ch2.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bsf/Electric_Motor-2_75_time-bearing bsf-ch2.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bsf/Electric_Motor-2_75_time-bearing bsf-ch2.csv,csv,30766770,36d33f87425e8d51d995dd73219e8664e8942acc8ca4a94612dcf67d39c6e53c,current,motor_2_75_bearing_bsf,nln_emp_electric_branch;channel_file
nln_emp,Electric_Motor-2_75_time-bearing bsf-ch3.csv,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bsf/Electric_Motor-2_75_time-bearing bsf-ch3.csv,data/raw/nln_emp/Dataset/Electric/Motor-2/75/bearing bsf/Electric_Motor-2_75_time-bearing bsf-ch3.csv,csv,30755502,a0a3794818f20409bc910156ee6e1ea94aaba686a5c65103f9f3ee6db2d914b2,current,motor_2_75_bearing_bsf,nln_emp_electric_branch;channel_file
