relative_path,original_filename,top_level_key,channel_index,channel_name,channel_path,channel_device,channel_raster,channel_unit,channel_type_code,channel_x_index,channel_downsampling,n_samples,channel_min,channel_max,inferred_sensor_type,read_error
data/raw/paderborn/KA04/N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5.mat,N15_M01_F10_KA04_5,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6.mat,N15_M01_F10_KA04_6,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256004,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256004,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7.mat,N15_M01_F10_KA04_7,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256004,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8.mat,N15_M01_F10_KA04_8,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256084,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256084,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,4,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9.mat,N15_M01_F10_KA04_9,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256084,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256475,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256475,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1.mat,N15_M07_F04_KA04_1,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256475,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10.mat,N15_M07_F04_KA04_10,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256524,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256524,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11.mat,N15_M07_F04_KA04_11,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256524,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12.mat,N15_M07_F04_KA04_12,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13.mat,N15_M07_F04_KA04_13,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14.mat,N15_M07_F04_KA04_14,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256081,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256081,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15.mat,N15_M07_F04_KA04_15,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256081,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256084,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256084,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,4,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16.mat,N15_M07_F04_KA04_16,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256084,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KA04/N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KA04/N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17.mat,N15_M07_F04_KA04_17,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KA04/N15_M07_F04_KA04_18.mat,N15_M07_F04_KA04_18.mat,N15_M07_F04_KA04_18,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KA04/N15_M07_F04_KA04_18.mat,N15_M07_F04_KA04_18.mat,N15_M07_F04_KA04_18,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256088,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KA04/N15_M07_F04_KA04_18.mat,N15_M07_F04_KA04_18.mat,N15_M07_F04_KA04_18,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256088,-1.7976931348623157e+308,1.7976931348623157e+308,current,
